"SAMPLEID","StationCode","SiteDate","PerSampID","RepNum","COUNT","BC_1.r","BC_2.r","BC_3.r","BC_4.r","BC_5.r","TROPHIC_1.r","TROPHIC_2.r","TROPHIC_3.r","TROPHIC_4.r","TROPHIC_5.r","TROPHIC_6.r","TROPHIC_7.r","SAP_1.r","SAP_2.r","SAP_3.r","SAP_4.r","SAP_5.r","PT_1.r","PT_2.r","PT_3.r","PT_4.r","PT_5.r","O_1.r","O_2.r","O_3.r","O_4.r","O_5.r","SALINITY_1.r","SALINITY_2.r","SALINITY_3.r","SALINITY_4.r","Bahls_1.r","Bahls_2.r","Bahls_3.r","LOW_P.r","HIGH_P.r","LOW_N.r","HIGH_N.r","BENTHIC_HABIT.r","SESTONIC_HABIT.r","N_FIXER.r","NON_N_FIXER.r","NON_MOTILE.r","WEAKLY_MOTILE.r","SLIGHTLY_MOTILE.r","MODERATELY_MOTILE.r","HIGHLY_MOTILE.r","VERY_SMALL.r","SMALL.r","MEDIUM.r","BIG.r","VERY_BIG.r","ACHNANTHIDIUM.r","ACHNANTHIDIAE.r","BACILLARIACEAE.r","NAVICULA.r","STALKED.r","ADNATE.r","HIGHLY_MOTILE.1.r","ARAPHID.r","CENTRIC.r"
"470_0","NGP0246","NGP0246_2011_10_13",470,0,1,1,8,10,15,9,1,3,2,4,13,3,4,4,12,9,4,1,4,3,0,5,4,9,6,5,4,0,1,22,6,1,4,10,7,5,16,5,17,45,2,0,47,9,3,5,15,15,10,21,6,2,2,1,1,13,6,7,2,24,7,2
"471_0","NGP0242","NGP0242_2011_10_25",471,0,1,4,4,14,16,16,0,2,4,6,20,4,3,7,16,8,6,2,5,1,1,7,1,10,13,6,3,1,2,25,12,4,7,18,10,5,24,7,21,58,2,4,56,4,2,7,26,21,8,15,18,3,1,1,1,20,16,3,3,46,2,2
"472_0","NGP0241","NGP0241_2011_10_26",472,0,1,5,6,12,17,18,0,1,6,4,22,2,3,7,11,9,6,2,5,2,1,5,0,10,6,10,4,1,3,22,11,3,8,9,9,5,23,7,21,59,3,2,60,9,2,6,24,21,7,19,18,4,2,2,2,18,16,5,3,43,7,2
"473_0","MRW0187","MRW0187_2011_8_10",473,0,1,6,8,16,13,5,3,1,7,3,16,2,7,7,19,10,4,1,4,3,1,5,3,15,7,10,2,0,7,33,2,0,5,10,18,10,12,13,16,49,1,0,50,7,2,10,17,14,9,20,12,2,0,1,4,11,3,14,5,19,7,0
"473_1","MRW0187","MRW0187_2011_8_10_Rep",473,1,1,8,10,13,15,8,3,1,7,5,16,2,7,6,21,8,4,1,4,4,2,6,3,14,10,7,3,0,8,36,3,0,8,11,16,8,14,10,19,54,1,0,55,9,2,11,18,15,11,22,13,2,0,1,4,11,6,11,5,23,9,0
"474_0","WB0379","WB0379_2011_9_12",474,0,1,3,7,11,14,6,1,0,4,3,18,2,4,3,15,6,6,1,5,3,0,7,3,8,8,7,4,0,2,29,3,0,5,5,13,9,9,10,16,40,3,1,42,6,3,12,17,5,8,21,10,3,0,2,4,5,5,8,7,14,5,1
"475_0","MRW0188","MRW0188_2011_9_21",475,0,1,3,8,8,7,2,0,0,1,3,7,1,4,0,11,3,0,1,1,0,0,6,3,6,5,2,0,0,1,17,1,0,1,2,10,9,4,9,7,27,1,0,28,5,2,6,10,5,8,11,7,1,0,3,3,5,4,5,4,12,5,0
"476_0","WB0381","WB0381_2011_10_25",476,0,1,3,5,3,3,1,0,0,3,1,4,0,2,2,5,1,1,0,1,0,0,3,1,5,2,1,1,0,0,11,0,0,2,1,7,6,3,7,3,14,1,0,15,2,2,4,6,1,4,5,2,2,1,3,3,1,2,2,4,5,2,0
"477_0","WB0382","WB0382_2011_10_25",477,0,1,0,5,7,8,1,0,0,2,2,7,1,3,0,10,3,1,1,2,1,1,4,2,5,3,3,2,0,0,14,1,0,2,3,7,4,5,5,9,22,0,0,22,2,2,5,8,5,4,11,3,2,0,3,3,3,4,5,5,10,2,0
"478_0","WB0383","WB0383_2011_10_26",478,0,1,0,6,4,3,0,0,0,1,1,4,0,3,0,6,2,0,0,0,1,0,5,0,2,2,3,0,0,0,9,0,0,0,3,4,3,2,5,5,13,0,0,13,2,2,4,4,1,4,7,1,1,0,3,3,1,2,0,6,3,2,0
"479_0","SR0075","SR0075_2012_9_25",479,0,1,15,8,12,9,5,6,5,4,6,5,1,6,13,14,4,2,0,2,2,0,4,3,17,6,6,1,0,11,28,0,0,5,9,15,11,4,14,5,51,4,1,54,11,6,13,14,11,18,18,6,2,1,1,5,11,5,3,6,21,8,3
"480_0","SR0070","SR0070_2012_9_25",480,0,1,12,9,8,6,2,4,5,4,2,4,1,4,10,9,2,1,1,2,1,0,3,1,13,4,2,1,0,6,21,0,0,2,7,13,11,4,15,5,39,3,2,40,9,5,10,13,5,13,15,6,2,0,1,5,5,4,4,5,12,7,2
"481_0","SR0071","SR0071_2012_9_25",481,0,1,5,5,2,7,1,2,2,1,1,3,0,4,5,5,3,1,0,1,2,0,2,0,7,3,2,1,0,3,12,0,0,1,3,9,5,2,7,4,22,1,0,23,5,1,8,7,2,6,9,5,1,0,1,4,2,4,3,3,6,5,0
"482_0","SR0072","SR0072_2012_9_26",482,0,1,8,12,10,11,5,4,3,4,6,7,1,7,7,14,7,3,0,2,4,0,4,3,10,8,6,2,0,6,29,2,0,4,8,13,8,5,11,10,45,4,0,49,12,3,11,13,10,13,21,8,2,0,1,7,8,5,4,7,18,9,3
"483_0","MRE1","MRE1_2012_10_3",483,0,1,2,5,13,13,7,1,1,2,5,14,1,7,3,18,6,6,0,3,2,0,8,3,8,12,8,3,0,0,32,2,0,5,7,13,5,12,5,17,43,1,0,44,6,5,9,15,10,11,12,13,2,0,1,3,9,6,7,5,19,5,1
"484_0","MREI1","MREI1_2012_10_4",484,0,1,6,6,11,15,10,2,2,3,3,17,2,8,5,19,7,7,1,4,2,0,8,4,9,14,7,3,1,2,37,3,0,8,6,15,5,14,5,20,50,2,0,52,4,5,14,17,12,13,17,8,4,0,1,4,13,8,7,5,24,2,2
"484_1","MREI1","MREI1_2012_10_4_Rep",484,1,1,3,9,10,13,9,1,3,1,4,15,2,7,2,17,7,7,1,4,3,0,9,4,5,12,9,3,1,1,33,3,0,8,7,14,6,12,7,18,45,2,0,47,6,5,11,15,10,10,21,6,3,0,1,4,10,9,5,5,22,4,2
"485_0","MRE0035","MRE0035_2012_10_4",485,0,1,4,5,12,17,14,1,2,2,6,22,2,7,5,18,11,8,1,4,6,1,7,6,7,11,12,4,1,2,40,4,0,10,15,9,5,19,6,21,56,2,2,56,5,4,11,17,22,12,19,8,4,0,1,3,21,6,8,5,35,3,2
"486_0","WB0390","WB0390_2012_8_6",486,0,1,1,8,9,9,7,1,1,2,3,11,1,5,3,15,5,3,0,2,3,0,8,3,6,9,7,1,0,0,24,3,0,4,5,9,3,8,6,14,36,1,0,37,3,3,11,9,11,8,14,3,3,0,2,4,11,5,3,7,17,2,1
"487_0","WB0302","WB0302_2012_8_6",487,0,1,4,6,11,18,5,2,1,3,4,15,3,7,3,15,11,6,1,5,5,1,7,3,7,6,14,4,0,3,33,3,0,6,14,10,5,10,7,17,42,4,0,46,9,4,9,15,9,7,23,5,4,0,1,3,7,7,3,6,20,5,4
"488_0","WB0307","WB0307_2012_8_7",488,0,1,1,7,16,19,5,1,0,2,5,20,2,5,2,20,11,5,1,4,4,2,10,4,8,11,11,4,0,3,33,4,0,5,13,14,5,14,7,20,47,1,1,47,3,4,12,18,12,8,23,10,3,1,1,3,10,8,6,6,28,2,1
"489_0","WB0311","WB0311_2012_8_7",489,0,1,0,4,10,17,6,1,0,1,2,17,2,4,0,15,6,7,1,4,2,0,9,2,4,8,7,6,0,0,26,5,0,6,8,10,4,13,5,20,35,2,0,37,3,4,9,13,8,9,16,6,3,0,1,2,6,7,5,5,18,1,2
"490_0","WB0346","WB0346_2012_8_7",490,0,1,0,5,8,18,6,1,0,1,2,17,2,5,1,16,8,4,1,3,4,0,7,4,6,9,7,3,0,0,27,3,0,5,6,11,3,10,5,18,36,1,0,37,3,3,9,11,12,6,17,7,3,0,1,3,9,7,5,5,21,2,1
"491_0","WB0394","WB0394_2012_8_7",491,0,1,1,5,9,14,9,0,0,2,1,16,2,4,1,12,8,5,1,4,3,0,6,3,7,8,6,3,0,1,23,3,0,6,6,9,5,11,5,17,37,1,0,38,2,3,12,12,9,10,15,6,3,0,2,3,9,8,6,4,21,1,1
"492_0","WB0392","WB0392_2012_8_7",492,0,1,1,7,13,16,6,0,1,2,3,20,2,5,1,16,8,6,1,4,4,1,11,2,6,9,9,4,1,1,28,5,0,5,6,11,6,12,7,22,40,3,0,43,6,4,10,14,9,8,20,7,4,0,2,4,8,6,6,7,19,3,3
"493_0","WB0401","WB0401_2012_8_8",493,0,1,0,4,10,14,8,1,0,1,2,17,2,3,0,15,5,5,1,4,1,0,9,3,6,9,4,3,1,1,22,6,0,5,6,10,5,11,5,18,34,1,0,35,2,3,8,15,7,7,14,8,2,0,1,1,7,8,5,3,20,1,1
"494_0","WB0399","WB0399_2012_8_8",494,0,1,0,5,8,16,8,1,0,3,3,16,2,3,0,15,4,7,1,5,1,0,9,3,5,8,3,7,0,0,25,6,0,7,5,10,4,14,5,20,38,0,0,38,0,4,9,16,10,10,16,9,1,0,2,2,8,7,5,5,23,0,0
"495_0","WB0395","WB0395_2012_8_8",495,0,1,0,6,9,14,6,1,0,2,3,17,1,3,1,13,7,4,0,2,3,0,9,2,6,7,6,3,1,1,21,6,0,3,7,10,6,10,6,17,33,2,0,35,3,3,10,15,5,9,15,8,3,0,2,3,3,8,5,5,17,1,2
"496_0","WB0397","WB0397_2012_8_9",496,0,1,1,5,9,14,7,0,0,1,4,14,2,4,0,16,7,5,1,4,0,0,10,3,6,9,5,4,1,0,24,3,1,6,5,10,5,12,6,17,36,1,0,37,3,4,8,15,7,8,16,7,2,0,1,1,9,6,6,4,19,2,1
"497_0","WB0398","WB0398_2012_8_9",497,0,1,0,4,9,13,9,1,0,2,2,16,3,3,1,14,5,6,2,6,2,0,10,2,5,7,6,5,1,0,24,6,0,7,7,9,4,14,5,20,37,0,0,37,0,4,8,18,7,9,17,7,1,0,1,1,6,8,6,4,19,0,0
"497_1","WB0398","WB0398_2012_8_9_Rep",497,1,1,0,6,10,16,8,0,1,1,3,19,1,3,1,14,6,8,0,5,3,0,8,3,6,10,4,6,1,1,24,7,0,7,5,11,5,13,5,21,39,1,0,40,2,3,7,18,11,8,20,8,1,0,1,1,9,8,6,3,24,1,1
"498_0","WB0403","WB0403_2012_8_9",498,0,1,0,5,11,17,12,0,1,1,2,24,2,3,0,14,10,8,1,5,4,1,9,3,6,7,8,7,1,1,26,9,0,7,10,9,5,20,5,26,43,2,0,45,2,4,9,20,11,10,20,9,4,0,1,2,9,10,7,5,26,0,2
"499_0","WB0348","WB0348_2012_8_10",499,0,1,1,4,9,17,10,0,1,1,2,20,2,3,2,15,8,6,1,5,4,0,10,3,5,8,7,7,0,0,24,7,0,6,9,9,3,17,5,21,41,1,0,42,1,4,8,18,12,8,18,8,3,0,2,2,10,11,6,5,26,0,1
"500_0","WB0405","WB0405_2012_8_10",500,0,1,0,6,11,17,8,1,1,1,3,21,2,3,1,16,7,6,1,5,3,0,11,2,6,9,8,5,0,1,28,5,0,7,7,12,5,16,5,22,42,1,0,43,3,4,9,20,8,8,19,11,3,0,1,2,7,10,6,5,24,2,1
"501_0","MRCI35","MRCI35_2012_9_4",501,0,1,11,13,11,7,5,5,3,4,5,7,2,9,9,17,4,2,1,3,2,0,6,3,14,7,7,1,0,7,31,1,0,4,8,16,10,5,15,10,48,2,1,49,13,4,10,13,12,16,14,11,4,0,1,7,9,4,1,7,19,12,1
"502_0","MRC5","MRC5_2012_9_19",502,0,1,4,3,7,2,1,2,2,1,0,3,1,4,3,6,2,1,1,1,1,0,3,1,7,1,3,0,0,2,12,1,0,1,3,6,4,3,6,6,16,2,0,18,2,3,5,7,1,5,8,3,1,0,1,5,1,1,4,6,3,1,1
"503_0","MRC54","MRC54_2012_10_3",503,0,1,4,10,15,10,4,2,4,3,3,12,2,6,6,17,4,4,1,3,3,0,9,1,13,8,6,3,0,6,27,3,0,5,6,13,8,10,10,17,46,0,1,45,5,5,12,16,8,12,19,7,2,0,2,6,7,6,6,9,17,5,0
"504_0","MRC6","MRC6_2012_10_9",504,0,1,1,11,11,9,3,1,0,3,5,11,1,4,3,17,4,2,1,3,1,0,7,5,7,9,3,2,0,0,25,2,0,3,6,11,7,5,9,12,39,0,1,38,3,2,6,17,11,6,16,6,2,0,2,2,11,5,8,4,20,3,0
"504_1","MRC6","MRC6_2012_10_9_Rep",504,1,1,3,10,10,10,5,1,1,2,4,16,1,4,3,18,5,2,1,3,2,1,9,2,6,10,6,2,0,0,28,2,0,3,7,14,5,9,9,15,42,0,2,40,4,1,9,15,13,7,16,8,2,0,2,3,13,4,8,5,21,4,0
"505_0","WB0384","WB0384_2012_8_7",505,0,1,3,6,13,11,4,1,1,3,5,11,0,5,3,16,5,3,0,1,3,1,6,3,8,5,8,1,0,2,25,2,0,1,8,12,7,6,12,12,39,2,0,41,8,3,8,10,12,6,18,7,3,0,1,3,11,3,7,6,16,7,1
"506_0","WB0385","WB0385_2012_8_1",506,0,1,3,7,15,13,5,1,0,2,7,13,2,8,4,18,7,4,1,3,2,0,8,3,8,9,10,1,0,1,34,3,0,3,9,13,7,9,13,15,43,2,0,45,12,3,8,12,10,11,18,7,4,0,1,3,10,6,5,6,16,12,0
"506_1","WB0385","WB0385_2012_8_1_Rep",506,1,1,6,10,14,13,5,1,0,2,6,18,2,6,4,20,7,5,1,4,3,0,8,4,8,9,12,2,0,2,35,3,0,4,10,12,6,11,13,18,48,2,2,48,11,4,8,17,11,10,20,10,6,0,0,2,10,6,8,6,20,10,1
"507_0","WB0386","WB0386_2012_8_2",507,0,1,1,5,16,24,10,1,0,2,5,22,2,7,1,21,12,7,1,5,4,2,9,6,10,10,12,5,1,3,31,8,1,6,11,12,4,17,5,26,53,2,0,55,5,4,11,19,17,9,24,11,4,1,1,3,16,7,6,6,32,4,1
"508_0","WB0369","WB0369_2012_7_30",508,0,1,3,10,16,19,7,1,1,2,5,21,2,7,1,22,12,5,1,4,3,2,10,4,10,13,10,4,1,1,33,6,2,5,12,12,4,14,7,19,56,1,1,56,6,3,11,17,21,11,21,13,4,0,2,4,19,6,4,7,35,5,1
"509_0","WB0388","WB0388_2012_7_31",509,0,1,2,7,15,16,10,0,1,0,6,20,3,5,4,19,10,5,1,4,3,1,10,1,8,12,10,4,1,1,28,9,2,6,9,12,3,18,7,23,50,3,2,51,7,2,12,17,16,14,17,12,4,0,1,2,16,9,5,5,31,5,2
"510_0","WB0389","WB0389_2012_8_8",510,0,1,3,9,16,19,9,1,3,1,9,24,1,4,4,17,14,4,1,2,5,4,9,2,9,11,12,3,1,2,31,11,0,5,14,13,7,17,10,21,60,1,4,57,7,2,10,21,22,9,25,12,4,0,1,2,22,9,4,4,44,6,1
"511_0","MRW59","MRW59_2012_10_2",511,0,1,5,6,17,13,5,1,1,4,4,16,2,7,5,19,7,4,1,3,3,1,7,5,12,10,7,2,0,4,32,3,0,6,7,13,10,9,12,16,48,1,0,49,10,4,13,14,9,9,23,9,3,0,1,4,6,8,7,7,21,10,0
"512_0","MRWI40","MRWI40_2012_10_3",512,0,1,6,7,17,19,7,2,0,0,6,22,2,7,1,25,7,4,1,3,2,4,8,4,10,11,9,2,1,2,36,5,0,5,14,10,5,13,9,20,60,1,3,58,5,2,11,25,18,10,23,13,4,0,1,3,16,10,8,5,37,4,1
"513_0","MRW6","MRW6_2012_10_4",513,0,1,5,16,19,19,7,2,2,3,8,21,1,9,6,27,8,4,1,2,3,2,8,7,15,16,9,2,1,3,45,4,1,3,11,18,10,9,14,18,70,1,2,69,10,4,13,30,15,11,30,17,5,1,1,4,12,11,12,8,36,9,1
"514_0","WB2","WB2_2012_10_8",514,0,1,11,12,14,15,1,2,1,3,10,15,0,8,11,26,5,1,0,0,2,0,10,6,16,9,10,1,0,5,40,4,0,0,7,20,6,6,12,13,58,0,3,55,8,5,10,25,10,14,22,11,3,1,1,4,7,8,4,8,31,8,0
"515_0","WB88","WB88_2012_10_10",515,0,1,6,13,14,13,6,2,2,3,7,19,1,8,5,19,11,4,1,3,5,1,6,4,10,8,11,3,1,2,37,6,0,4,10,16,11,12,16,18,50,5,1,54,14,3,10,14,14,12,26,7,2,1,2,6,13,5,8,8,22,10,4
"515_1","WB88","WB88_2012_10_10_Rep",515,1,1,4,12,12,15,3,1,2,2,9,15,1,8,6,17,8,2,1,2,4,0,6,4,10,6,9,1,1,1,34,4,0,3,8,15,8,8,14,13,46,3,1,48,14,2,7,16,10,12,24,5,2,1,2,3,10,4,8,6,17,11,3
"516_0","MRW50","MRW50_2012_10_11",516,0,1,5,13,15,14,2,2,2,4,9,13,1,7,6,18,6,4,1,3,3,1,8,2,13,9,8,3,0,3,35,2,0,3,8,18,9,5,11,13,50,1,2,48,10,3,12,19,7,12,25,9,4,0,2,6,6,6,6,9,19,10,0
"614_0","WB0307","WB0307_2013_8_5",614,0,1,0,6,12,17,6,0,1,1,3,21,1,5,1,17,11,4,0,2,6,0,10,4,7,9,12,3,0,2,29,4,0,3,9,11,5,12,6,21,42,1,0,43,3,4,8,16,12,6,21,6,4,0,1,3,10,9,7,6,24,2,1
"615_0","WB0311","WB0311_2013_8_5",615,0,1,1,5,12,17,9,1,1,1,3,19,2,6,1,17,9,5,1,3,4,0,9,3,7,10,10,2,1,2,32,3,0,4,6,13,6,12,6,20,45,2,0,47,5,4,10,14,14,7,22,8,3,0,1,3,12,8,6,6,25,3,2
"616_0","WB0346","WB0346_2013_8_5",616,0,1,1,8,11,15,7,1,1,1,4,20,2,4,4,15,9,5,1,4,4,0,10,3,10,7,10,4,0,2,29,5,0,5,8,10,6,13,8,20,43,0,0,43,4,4,8,17,10,9,22,6,2,0,1,2,8,8,7,5,22,4,0
"616_1","WB0346","WB0346_2013_8_5_Rep",616,1,1,1,5,8,15,5,2,0,1,3,17,2,3,1,14,8,5,1,4,3,0,10,2,5,8,7,5,0,1,26,3,0,6,7,11,4,12,6,18,34,1,0,35,4,4,8,12,7,8,15,7,3,0,1,1,5,6,5,4,17,3,1
"617_0","WB0394","WB0394_2013_8_6",617,0,1,0,7,12,15,6,1,1,2,2,14,1,5,1,15,7,5,0,3,2,0,9,2,5,8,7,4,0,0,25,4,0,4,7,11,5,10,6,17,41,0,0,41,3,5,11,14,8,10,19,7,2,0,4,5,7,9,5,8,20,3,0
"618_0","WB0392","WB0392_2013_8_6",618,0,1,0,6,12,15,4,1,1,1,2,18,0,3,1,15,8,3,0,2,3,0,10,2,6,7,8,4,0,1,24,4,0,3,7,14,6,11,7,17,37,0,0,37,3,4,8,13,9,6,17,8,3,1,1,1,6,7,8,4,18,3,0
"619_0","WB0395","WB0395_2013_8_6",619,0,1,0,6,10,13,5,1,1,1,2,14,1,4,1,12,6,5,0,3,2,0,8,2,6,7,5,4,0,1,21,4,0,4,6,11,5,8,6,15,35,0,0,35,2,3,9,16,5,7,17,7,2,0,1,2,4,9,6,4,18,2,0
"620_0","WB0403","WB0403_2013_8_6",620,0,1,2,4,9,15,8,0,1,2,2,17,3,4,3,15,7,4,2,5,2,0,9,4,8,8,7,4,1,2,24,4,1,6,7,11,6,13,6,18,36,1,0,37,4,3,7,15,8,7,16,7,3,1,1,1,8,8,6,3,21,2,1
"621_0","WB0398","WB0398_2013_8_7",621,0,1,0,2,11,14,6,1,0,1,3,15,2,3,0,15,6,4,1,4,1,0,10,3,7,8,5,3,0,1,23,3,0,5,5,11,4,11,4,16,32,1,0,33,2,4,9,13,5,7,13,9,2,0,1,1,5,7,6,4,17,1,1
"621_1","WB0398","WB0398_2013_8_7_Rep",621,1,1,0,3,11,14,9,0,0,1,4,18,2,3,1,14,9,5,1,4,3,0,10,2,7,8,7,4,1,1,24,5,0,5,8,10,6,14,6,19,36,1,0,37,2,4,7,17,7,10,16,7,2,0,1,1,7,12,4,3,23,1,1
"622_0","WB0397","WB0397_2013_8_7",622,0,1,0,3,9,14,6,1,1,1,3,16,1,3,1,13,7,5,0,4,3,0,9,2,6,8,4,5,0,2,22,5,0,5,6,12,4,10,4,16,32,1,0,33,3,3,8,14,5,6,16,9,2,0,1,1,4,10,5,3,18,2,1
"623_0","WB0401","WB0401_2013_8_7",623,0,1,0,3,9,13,6,2,0,1,2,15,2,3,0,15,6,3,1,3,2,0,9,2,5,7,6,2,0,3,22,4,0,5,6,10,4,10,4,17,35,0,0,35,0,3,9,15,8,7,16,7,2,0,1,1,9,8,6,3,21,0,0
"624_0","WB0399","WB0399_2013_8_7",624,0,1,0,2,7,13,8,0,0,1,3,14,2,3,0,12,8,4,1,4,2,0,7,3,6,7,6,3,0,1,21,2,0,5,6,10,4,11,4,15,29,1,0,30,3,3,7,11,6,7,11,8,4,0,1,1,6,8,4,2,18,2,1
"625_0","WB0405","WB0405_2013_8_8",625,0,1,0,2,9,10,9,1,0,1,2,14,2,2,0,12,7,3,1,3,2,1,8,2,4,7,6,2,0,1,19,4,0,4,10,8,4,11,4,14,32,0,0,32,1,2,8,15,6,6,15,7,2,0,1,1,6,10,5,2,21,1,0
"626_0","WB0348","WB0348_2013_8_8",626,0,1,0,2,9,14,5,1,0,1,4,15,1,2,1,14,4,4,1,4,1,0,9,2,5,6,6,4,0,1,22,3,0,5,4,10,5,12,4,17,30,0,0,30,0,4,6,13,7,6,15,7,1,0,1,1,6,7,6,3,18,0,0
"627_0","WB0369","WB0369_2013_7_29",627,0,1,4,5,11,16,6,1,1,1,5,20,1,6,1,18,10,5,1,3,4,0,10,2,6,8,12,5,1,1,31,6,1,5,11,10,5,16,8,22,43,1,3,41,6,3,8,15,13,6,21,12,2,0,1,3,11,6,4,6,25,5,1
"628_0","WB0388","WB0388_2013_7_30",628,0,1,5,9,13,18,5,3,1,1,7,20,2,5,3,18,15,4,1,3,4,3,10,2,6,13,14,3,1,1,33,6,1,6,14,13,5,14,10,19,53,1,4,50,5,3,10,19,18,9,20,11,4,1,1,2,15,9,3,5,37,4,1
"629_0","WB0389","WB0389_2013_7_31",629,0,1,3,4,11,11,5,1,1,2,2,14,1,5,4,13,8,4,1,1,2,1,6,3,8,8,8,1,1,1,22,6,0,3,9,8,4,13,6,15,36,1,2,35,5,3,5,12,13,7,12,9,1,0,1,2,15,3,3,4,24,4,1
"630_0","WB0386","WB0386_2013_7_31",630,0,1,1,6,12,17,7,1,1,0,2,21,2,2,2,13,11,5,1,4,3,2,10,1,6,8,12,4,0,1,25,6,0,6,10,10,2,15,4,18,43,1,3,41,2,3,9,17,13,9,15,11,4,0,1,2,13,9,3,5,28,1,1
"630_1","WB0386","WB0386_2013_7_31_Rep",630,1,1,1,4,12,14,5,1,1,1,2,18,1,3,1,16,9,4,0,2,4,0,10,2,5,10,9,3,0,2,24,4,0,4,9,8,3,10,5,15,37,0,1,36,3,3,10,9,12,8,16,6,2,0,1,3,11,5,1,6,21,3,0
"631_0","WB0385","WB0385_2013_8_5",631,0,1,3,10,12,15,5,1,1,3,6,15,1,7,3,21,8,4,0,3,3,1,8,4,9,9,10,2,0,3,34,2,0,4,9,16,9,10,12,18,47,1,1,47,8,3,10,15,13,10,20,8,6,0,1,4,12,6,7,6,22,8,0
"632_0","WB0384","WB0384_2013_8_6",632,0,1,2,9,9,8,4,1,1,2,3,10,1,5,3,14,6,1,1,2,3,1,6,1,7,5,7,1,0,3,23,2,0,4,4,13,6,8,11,12,35,1,0,36,7,3,6,10,10,7,17,4,1,0,1,2,10,3,6,4,15,7,0
"633_0","WBI25","WBI25_2013_9_9",633,0,1,2,4,13,17,3,0,2,1,4,18,1,5,2,19,7,2,1,3,2,2,10,2,8,10,8,2,0,3,28,3,0,3,6,12,5,9,6,18,41,0,0,41,4,3,8,15,11,6,21,7,2,0,1,3,10,7,7,5,22,4,0
"634_0","WB64","WB64_2013_9_9",634,0,1,5,9,16,16,5,1,1,1,9,20,1,7,2,25,8,3,1,2,2,2,11,4,10,13,10,1,1,3,37,5,0,2,13,16,7,11,13,15,52,2,4,50,10,3,11,18,13,10,22,12,4,0,1,5,11,6,4,8,30,8,2
"635_0","WB0413","WB0413_2013_9_9",635,0,1,3,8,15,20,6,1,1,1,8,18,2,5,4,22,9,4,1,4,2,2,10,2,10,12,9,2,1,4,37,2,1,6,10,15,6,15,9,17,51,2,2,51,9,2,11,21,11,10,24,10,3,0,1,2,12,6,8,5,28,7,2
"635_1","WB0413","WB0413_2013_9_9_Rep",635,1,1,6,6,18,14,3,0,0,0,8,17,1,8,2,21,8,3,1,3,2,2,10,3,8,13,9,2,0,3,33,3,0,3,14,10,5,10,10,16,50,0,3,47,7,1,12,19,11,9,22,8,3,0,1,4,12,7,5,5,29,7,0
"636_0","WB0410","WB0410_2013_9_10",636,0,1,3,4,11,13,9,0,0,0,4,16,3,4,0,16,7,3,2,5,1,1,9,1,4,11,7,2,1,2,28,2,1,5,10,11,6,12,7,16,42,1,4,39,2,2,8,20,11,7,18,8,3,0,1,1,12,8,6,4,26,2,0
"637_0","WB0412","WB0412_2013_9_10",637,0,1,2,4,11,13,2,0,1,0,4,16,1,5,2,17,6,1,1,2,2,0,10,1,5,10,7,1,1,0,26,3,0,2,7,13,5,7,8,14,32,1,2,31,5,2,5,14,8,4,18,7,2,0,1,1,7,7,5,4,19,5,0
"638_0","WB0414","WB0414_2013_9_10",638,0,1,1,6,8,21,5,2,1,0,4,18,1,5,2,19,8,3,1,3,2,2,8,2,7,8,9,3,0,2,32,2,1,5,8,13,3,9,6,15,43,0,1,42,4,2,10,15,12,8,19,8,1,1,1,3,11,7,6,4,24,4,0
"639_0","MRW53","MRW53_2013_9_23",639,0,1,2,9,10,12,4,1,1,1,6,11,1,5,1,16,7,4,0,2,1,1,6,3,6,11,7,1,1,2,25,1,0,3,8,10,4,7,6,12,37,1,2,36,4,3,8,16,7,8,14,6,6,0,1,1,8,7,4,3,21,3,1
"640_0","MRW8","MRW8_2013_9_24",640,0,1,3,7,10,12,5,0,2,2,5,15,1,4,2,16,4,4,1,2,1,0,7,4,8,9,6,1,1,1,28,2,1,3,6,13,7,4,9,11,37,1,3,35,4,4,5,16,9,4,17,8,5,0,0,1,8,6,4,4,20,3,1
"641_0","NGP0254","NGP0254_2013_6_25",641,0,1,1,3,7,7,5,1,0,0,1,8,1,3,1,5,9,0,1,1,3,1,2,1,5,2,6,1,0,1,10,4,2,2,7,2,0,8,3,7,23,0,0,23,1,1,2,13,6,4,9,8,0,0,0,2,6,6,1,2,17,1,0
"642_0","MRC48","MRC48_2013_8_15",642,0,1,12,14,15,11,4,7,3,3,6,10,1,8,10,18,6,4,0,3,4,0,6,2,16,6,9,2,0,10,33,1,0,4,7,18,10,9,15,14,53,6,1,57,17,7,18,11,6,21,24,5,2,0,4,12,6,2,2,14,13,12,5
"643_0","MRW31","MRW31_2013_9_9",643,0,1,2,8,10,10,7,1,1,2,3,13,3,7,4,16,8,2,2,4,4,0,7,3,7,10,7,1,1,2,28,3,0,5,6,12,7,11,10,16,38,1,0,39,6,3,8,10,12,5,20,7,2,0,1,2,11,5,6,5,19,6,0
"644_0","MRW44","MRW44_2013_9_10",644,0,1,5,11,13,9,6,2,3,1,6,11,2,5,5,19,5,3,1,3,3,0,7,2,9,8,8,1,0,5,29,2,0,5,6,16,9,9,12,15,46,2,0,48,6,3,10,15,14,12,17,7,3,2,2,5,12,2,8,6,23,5,1
